"쇼핑검색보고서(2024.12.01.~2024.12.31.),robotico1018:naver"
"캠페인유형",검색어,PC/모바일 매체,노출수,클릭수,"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",평균노출순위,방문당 평균페이지뷰,방문당 평균체류시간(초),전환수,전환매출액(원)
"파워링크",CO2로봇용접,PC,2,0,0,0,2,0,0,0,0
"파워링크",CO2로봇용접,모바일,1,0,0,0,3,0,0,0,0
"파워링크",CO2로봇자동용접기,PC,2,0,0,0,1,0,0,0,0
"파워링크",CO2용접협동로봇,PC,1,0,0,0,2,0,0,0,0
"파워링크",ROBOT,PC,195,0,0,0,6.2,0,0,0,0
"파워링크",ROBOT,모바일,358,1,"1,672","1,672",3.7,0,0,0,0
"파워링크",ROBOTICS,PC,217,0,0,0,4.7,0,0,0,0
"파워링크",ROBOTICS,모바일,175,0,0,0,3.6,0,0,0,0
"파워링크",ROBOTTEACHING,PC,12,0,0,0,1.9,0,0,0,0
"파워링크",ROBOTTEACHING,모바일,9,0,0,0,1,0,0,0,0
"파워링크",ROBOT티칭,PC,1,0,0,0,3,0,0,0,0
"파워링크",SUS,PC,"2,972",1,"1,628","1,628",4.1,2,18,0,0
"파워링크",SUS,모바일,"2,977",2,"1,458","2,915",2.2,1,0,0,0
"파워링크",TIG용접MIG용접,모바일,1,0,0,0,1,0,0,0,0
"파워링크",TIG자동용접,PC,4,0,0,0,1.3,0,0,0,0
"파워링크",공장로봇자동화,모바일,1,0,0,0,3,0,0,0,0
"파워링크",공장자동화로보트,PC,1,0,0,0,3,0,0,0,0
"파워링크",공장자동화로봇,PC,13,1,"1,089","1,089",2.2,2,2,0,0
"파워링크",공장자동화로봇,모바일,11,0,0,0,2.6,0,0,0,0
"파워링크",레이저용접TIG용접,PC,1,0,0,0,1,0,0,0,0
"파워링크",레이저용접TIG용접,모바일,1,0,0,0,2,0,0,0,0
"파워링크",레이저용접은자동용접인가?,PC,1,0,0,0,2,0,0,0,0
"파워링크",로보트,PC,120,1,"1,650","1,650",5.9,1,0,0,0
"파워링크",로보트,모바일,101,0,0,0,3,0,0,0,0
"파워링크",로보트.티칭,모바일,2,0,0,0,1,0,0,0,0
"파워링크",로보트SITE:NAMU.WIKI,모바일,1,0,0,0,4,0,0,0,0
"파워링크",로보트관절,PC,1,0,0,0,3,0,0,0,0
"파워링크",로보트관절,모바일,2,0,0,0,2.5,0,0,0,0
"파워링크",로보트교육,모바일,2,0,0,0,4,0,0,0,0
"파워링크",로보트기술,PC,1,0,0,0,3,0,0,0,0
"파워링크",로보트기업,모바일,1,0,0,0,1,0,0,0,0
"파워링크",로보트로,모바일,4,0,0,0,2.8,0,0,0,0
"파워링크",로보트용접,PC,6,0,0,0,2.7,0,0,0,0
"파워링크",로보트용접,모바일,20,0,0,0,2.3,0,0,0,0
"파워링크",로보트용접기,PC,6,0,0,0,3.5,0,0,0,0
"파워링크",로보트용접기,모바일,16,3,"1,371","4,114",1.5,1.25,135,0,0
"파워링크",로보트용접자동화,모바일,1,0,0,0,1,0,0,0,0
"파워링크",로보트용접티칭,모바일,1,0,0,0,1,0,0,0,0
"파워링크",로보트자동용접시스템,PC,1,1,77,77,1,6,66,0,0
"파워링크",로보트처럼,모바일,2,0,0,0,3,0,0,0,0
"파워링크",로보트티칭,PC,14,0,0,0,2.1,0,0,0,0
"파워링크",로보트티칭,모바일,31,0,0,0,1.2,0,0,0,0
"파워링크",로보트팔,PC,1,0,0,0,5,0,0,0,0
"파워링크",로보트팔,모바일,1,0,0,0,6,0,0,0,0
"파워링크",로보트회사,PC,1,0,0,0,3,0,0,0,0
"파워링크",로보틱스,PC,"2,037",2,"1,045","2,090",4.9,3.5,50.5,0,0
"파워링크",로보틱스,모바일,"1,532",2,"1,133","2,266",3.8,1.33,23.67,0,0
"파워링크",로봇,PC,302,0,0,0,7.7,0,0,0,0
"파워링크",로봇,모바일,828,0,0,0,5.1,0,0,0,0
"파워링크",로봇과,모바일,5,0,0,0,2.8,0,0,0,0
"파워링크",로봇관절,PC,42,0,0,0,2.4,0,0,0,0
"파워링크",로봇관절,모바일,68,2,"1,216","2,431",3,0,0,0,0
"파워링크",로봇교육,PC,47,0,0,0,5.3,0,0,0,0
"파워링크",로봇교육,모바일,38,0,0,0,3.7,0,0,0,0
"파워링크",로봇기술,PC,127,0,0,0,4.8,0,0,0,0
"파워링크",로봇기술,모바일,76,1,462,462,3.4,1,0,0,0
"파워링크",로봇기업,PC,82,0,0,0,2.6,4,21,0,0
"파워링크",로봇기업,모바일,133,0,0,0,1.3,0,0,0,0
"파워링크",로봇손,PC,87,1,"1,089","1,089",4.9,0,0,0,0
"파워링크",로봇손,모바일,135,0,0,0,3.7,0,0,0,0
"파워링크",로봇용접,PC,104,1,"1,397","1,397",2.5,2,34,0,0
"파워링크",로봇용접,모바일,135,0,0,0,2.5,0,0,0,0
"파워링크",로봇용접각파이프,모바일,3,0,0,0,1,0,0,0,0
"파워링크",로봇용접기,PC,87,3,"1,434","4,301",3.2,10.33,167.67,0,0
"파워링크",로봇용접기,모바일,59,5,"1,285","6,424",2.5,1,0,0,0
"파워링크",로봇용접셋팅?,모바일,1,0,0,0,1,0,0,0,0
"파워링크",로봇용접티칭,모바일,1,1,77,77,1,0,0,0,0
"파워링크",로봇의,모바일,2,0,0,0,3,0,0,0,0
"파워링크",로봇이,모바일,13,0,0,0,2.7,0,0,0,0
"파워링크",로봇이란,모바일,8,0,0,0,2.8,0,0,0,0
"파워링크",로봇자동용접,PC,2,0,0,0,2,0,0,0,0
"파워링크",로봇자동용접,모바일,2,0,0,0,2,0,0,0,0
"파워링크",로봇자동용접화,PC,1,0,0,0,2,0,0,0,0
"파워링크",로봇자동화,PC,24,0,0,0,17.4,0,0,0,0
"파워링크",로봇트팔가격,모바일,1,1,616,616,5,0,0,0,0
"파워링크",로봇티칭,PC,631,0,0,0,2.7,0,0,0,0
"파워링크",로봇티칭,모바일,106,0,0,0,1.2,1,0,0,0
"파워링크",로봇티칭자동화,PC,1,0,0,0,1,0,0,0,0
"파워링크",로봇팔,PC,438,1,"1,584","1,584",11.1,1,0,0,0
"파워링크",로봇팔,모바일,58,0,0,0,5.1,0,0,0,0
"파워링크",로봇팔가격,PC,18,0,0,0,3.6,0,0,0,0
"파워링크",로봇팔가격,모바일,13,0,0,0,3.7,0,0,0,0
"파워링크",로봇회사,PC,39,0,0,0,5.5,0,0,0,0
"파워링크",로봇회사,모바일,93,0,0,0,3.7,0,0,0,0
"파워링크",서스,PC,742,0,0,0,4.1,0,0,0,0
"파워링크",서스,모바일,"1,482",1,"1,430","1,430",3,1,0,0,0
"파워링크",서스란,PC,1,0,0,0,3,0,0,0,0
"파워링크",서스란,모바일,9,0,0,0,2.7,0,0,0,0
"파워링크",서스만,모바일,2,0,0,0,3,0,0,0,0
"파워링크",서스와,PC,2,0,0,0,2.5,0,0,0,0
"파워링크",서스와,모바일,5,0,0,0,2.2,0,0,0,0
"파워링크",알곤용접레이저용접,모바일,1,0,0,0,1,0,0,0,0
"파워링크",알루미늄용접,PC,433,0,0,0,2,0,0,0,0
"파워링크",알루미늄용접,모바일,"1,279",0,0,0,1.9,0,0,0,0
"파워링크",알루미늄용접기,PC,173,1,"1,452","1,452",2.8,1,0,0,0
"파워링크",알루미늄용접기,모바일,496,4,"1,438","5,753",2.7,1,0,0,0
"파워링크",알류미늄용접기,PC,2,0,0,0,2,0,0,0,0
