"요일별보고서(2024.12.01.~2024.12.31.),ghgo0801:naver"
"요일별",시간대별,클릭수,클릭률(%),평균노출순위,"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",전환수,전환매출액(원)
"월요일",00시~01시,0,0,2.4,0,0,0,0
"월요일",01시~02시,0,0,1.9,0,0,0,0
"월요일",02시~03시,1,1.02,2.2,220,220,0,0
"월요일",03시~04시,0,0,2.5,0,0,0,0
"월요일",04시~05시,0,0,1.9,0,0,0,0
"월요일",05시~06시,0,0,1.8,0,0,0,0
"월요일",06시~07시,1,1.13,2.1,99,99,0,0
"월요일",07시~08시,1,0.88,2.6,220,220,0,0
"월요일",08시~09시,0,0,2.2,0,0,0,0
"월요일",09시~10시,2,0.69,2.5,88,176,0,0
"월요일",10시~11시,6,2.24,2.7,145,869,0,0
"월요일",11시~12시,2,0.94,3.8,193,385,0,0
"월요일",12시~13시,0,0,2.7,0,0,0,0
"월요일",13시~14시,2,0.76,3.2,149,297,0,0
"월요일",14시~15시,2,0.5,4.2,127,253,0,0
"월요일",15시~16시,2,0.58,3,116,231,0,0
"월요일",16시~17시,2,0.71,3.4,132,264,0,0
"월요일",17시~18시,1,0.39,3.6,187,187,0,0
"월요일",18시~19시,1,0.37,2.8,55,55,0,0
"월요일",19시~20시,1,0.43,2.6,99,99,0,0
"월요일",20시~21시,3,1.22,3.2,187,561,0,0
"월요일",21시~22시,2,0.8,3.1,182,363,0,0
"월요일",22시~23시,1,0.57,3,154,154,0,0
"월요일",23시~00시,1,0.68,2.8,198,198,0,0
"화요일",00시~01시,0,0,2.8,0,0,0,0
"화요일",01시~02시,2,1.91,2.4,72,143,0,0
"화요일",02시~03시,1,1.41,5.3,88,88,0,0
"화요일",03시~04시,0,0,1.7,0,0,0,0
"화요일",04시~05시,0,0,2.9,0,0,0,0
"화요일",05시~06시,1,1.64,2.4,99,99,0,0
"화요일",06시~07시,2,2.64,2.5,83,165,0,0
"화요일",07시~08시,0,0,4,0,0,0,0
"화요일",08시~09시,1,0.78,2.9,99,99,0,0
"화요일",09시~10시,2,0.87,2.9,160,319,0,0
"화요일",10시~11시,3,0.52,2.5,154,462,0,0
"화요일",11시~12시,3,0.5,2.9,172,517,0,0
"화요일",12시~13시,5,0.95,2.6,154,770,0,0
"화요일",13시~14시,4,0.68,2.6,132,528,0,0
"화요일",14시~15시,1,0.18,2.9,220,220,0,0
"화요일",15시~16시,1,0.19,3.1,198,198,0,0
"화요일",16시~17시,3,0.55,3.2,147,440,0,0
"화요일",17시~18시,5,1.05,2.8,176,880,0,0
"화요일",18시~19시,2,0.43,2.4,160,319,0,0
"화요일",19시~20시,7,1.26,2.3,143,"1,001",0,0
"화요일",20시~21시,4,1.01,2.6,146,583,0,0
"화요일",21시~22시,2,0.41,2.4,198,396,0,0
"화요일",22시~23시,2,0.5,2.6,94,187,0,0
"화요일",23시~00시,0,0,2.3,0,0,0,0
"수요일",00시~01시,1,0.66,2.7,55,55,0,0
"수요일",01시~02시,0,0,2.4,0,0,0,0
"수요일",02시~03시,0,0,2.8,0,0,0,0
"수요일",03시~04시,0,0,2.3,0,0,0,0
"수요일",04시~05시,0,0,2.6,0,0,0,0
